,village,adjmatrix_key,pid,hhid,resp_id,resp_gend,resp_status,age,religion,caste,subcaste,mothertongue,speakother,kannada,tamil,telugu,hindi,urdu,english,otherlang,educ,villagenative,native_name,native_type,native_taluk,native_district,res_time_yrs,res_time_mths,movereason,movecontact,movecontact_res,movecontact_hhid,movecontact_pid,movecontact_name,workflag,work_freq,work_freq_type,occupation,privategovt,work_outside,work_outside_freq,shgparticipate,shg_no,savings,savings_no,electioncard,rationcard,rationcard_colour
2980,17,859,1717602,17176,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VAKKALIGAS,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,23.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,3.0,Yes,Yes,
2981,18,1,1800101,18001,1,1,Head of Household,68,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
2982,18,2,1800102,18001,2,1,Other,38,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,Yes,,DEGREE OR ABOVE,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,FARMER,OWN LAND,No,,No,,Yes,1.0,Yes,Yes,GREEN
2983,18,3,1800103,18001,3,2,Other,28,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,Yes,,2ND P.U.C.,No,data has been removed for publication,TOWN,data has been removed for publication,KOLAR,8.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
2984,18,18,1800401,18004,1,1,Head of Household,40,HINDUISM,GENERAL,BRAHMINS,KANNADA,Yes,No,No,Yes,No,No,Yes,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,PRIEST IN MUJARAI DEPH,GOVERNMENT,No,,No,,No,,Yes,Yes,GREEN
2985,18,19,1800402,18004,2,2,Spouse of Head of Household,35,HINDUISM,,BRHAMINA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KRISHNAGIRI DIST,,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
2986,18,34,1800701,18007,1,1,Head of Household,45,HINDUISM,SCHEDULED TRIBE,NAYAKAS,TELUGU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,,,VILLAGE ASSISTANT,GOVERNMENT,Yes,2.0,No,,No,,Yes,Yes,YELLOW
2987,18,35,1800702,18007,2,2,Spouse of Head of Household,40,HINDUISM,SCHEDULED CASTE,NAYAKA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,25.0,,MARRIAGE,,,,,,Yes,3.0,DAYS PER WEEK,AGRICULTURE LABOUR,SMALL FARMER,No,,Yes,1.0,Yes,1.0,Yes,Yes,GREEN
2988,18,43,1800901,18009,1,1,Head of Household,38,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,FARMER,OWN LAND,No,,No,,Yes,1.0,Yes,Yes,A.P.L
2989,18,44,1800902,18009,2,2,Spouse of Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,15.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,A.P.L
2990,18,47,1801001,18010,1,1,Head of Household,30,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,DRIVER,OWN VEHICLE,Yes,0.0,No,,Yes,1.0,Yes,Yes,A.P.L
2991,18,52,1801101,18011,1,1,Head of Household,80,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,YELLOW
2992,18,53,1801102,18011,2,2,Spouse of Head of Household,60,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,45.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
2993,18,54,1801103,18011,3,1,Other,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,FARMER AGRICULTURIST,OWN LAND,No,,No,,Yes,1.0,Yes,Yes,GREEN
2994,18,55,1801104,18011,4,2,Other,38,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,21.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,GREEN
2995,18,56,1801105,18011,5,2,Other,20,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,No,
2996,18,61,1801110,18011,10,1,Other,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,FARMER,OWN LAND,No,,No,,Yes,1.0,Yes,Yes,GREEN
2997,18,62,1801111,18011,11,2,Other,35,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,14.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
2998,18,64,1801201,18012,1,1,Head of Household,48,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,FARMER,OWN LAND,No,,No,,No,,Yes,Yes,YELLOW
2999,18,65,1801202,18012,2,2,Spouse of Head of Household,42,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,19.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
3000,18,66,1801203,18012,3,2,Other,18,HINDUISM,GENERAL,GOWDA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,HOSE WORK,,No,,No,,No,,Yes,Yes,YELLOW
3001,18,68,1801301,18013,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,FARMER,OWN LAND,No,,No,,No,,Missing,Yes,GREEN
3002,18,69,1801302,18013,2,2,Spouse of Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,25.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
3003,18,78,1801501,18015,1,1,Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,FARMER,OWN LAND,No,,No,,Yes,2.0,Yes,Yes,A.P.L
3004,18,79,1801502,18015,2,2,Spouse of Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,35.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,A.P.L
3005,18,87,1801701,18017,1,1,Head of Household,27,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,HOURS PER DAY,AGRICULTRIST,OWN LAND,No,,No,,Yes,1.0,Yes,Yes,BLUE
3006,18,88,1801702,18017,2,2,Other,22,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,BLUE
3007,18,89,1801703,18017,3,2,Other,21,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
3008,18,90,1801704,18017,4,2,Other,20,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,Yes,1.0,Yes,2.0,Yes,Yes,BLUE
3009,18,91,1801705,18017,5,2,Other,18,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
3010,18,100,1802001,18020,1,1,Head of Household,46,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURIST,OWN LAND,No,,No,,No,,Yes,Yes,GREEN
3011,18,101,1802002,18020,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,20.0,,MARRIAGE,,,,,,Yes,2.0,DAYS PER WEEK,AGRICULTURIST,OWN LAND,No,,Yes,1.0,Yes,2.0,Yes,Yes,GREEN
3012,18,124,1802401,18024,1,1,Head of Household,52,HINDUISM,OBC,VOKKALIGARU,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,HOURS PER DAY,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,BLUE
3013,18,125,1802402,18024,2,2,Spouse of Head of Household,36,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,20.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,BLUE
3014,18,144,1802701,18027,1,1,Head of Household,38,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,YELLOW
3015,18,145,1802702,18027,2,2,Spouse of Head of Household,30,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,CITY,data has been removed for publication,BANGALORE,10.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,RED
3016,18,154,1802901,18029,1,1,Head of Household,48,HINDUISM,GENERAL,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURLIST,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
3017,18,155,1802902,18029,2,2,Spouse of Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,23.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,BLUE
3018,18,156,1802903,18029,3,2,Other,18,HINDUISM,GENERAL,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,BLUE
3019,18,158,1803001,18030,1,1,Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,DEGREE OR ABOVE,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,YELLOW
3020,18,159,1803002,18030,2,2,Spouse of Head of Household,34,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,17.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,2.0,Yes,Yes,RED CARD
3021,18,162,1803101,18031,1,1,Head of Household,34,HINDUISM,OBC,VOKKALIGARU,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,YELLOW
3022,18,163,1803102,18031,2,2,Spouse of Head of Household,24,HINDUISM,GENERAL,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,Yes,1.0,No,,Yes,Yes,BLUE
3023,18,178,1803301,18033,1,1,Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,5.0,HOURS PER DAY,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,Yes,2.0,Yes,Yes,RED CARD
3024,18,181,1803304,18033,4,2,Spouse of Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,43.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
3025,18,208,1803901,18039,1,1,Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,GREEN
3026,18,209,1803902,18039,2,2,Spouse of Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,30.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
3027,18,213,1803906,18039,6,2,Other,50,HINDUISM,GENERAL,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,50.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
3028,18,227,1804101,18041,1,1,Head of Household,65,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,HOURS PER DAY,AGRICULTURIST SILK WORK,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,YELLOW
3029,18,228,1804102,18041,2,2,Spouse of Head of Household,58,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
3030,18,235,1804301,18043,1,1,Head of Household,24,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,HOURS PER DAY,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,RED CARD
3031,18,236,1804302,18043,2,2,Spouse of Head of Household,22,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,1.0,6.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,Yes,RED CARD
3032,18,240,1804306,18043,6,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,BLUE
3033,18,242,1804401,18044,1,2,Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
3034,18,243,1804402,18044,2,2,Other,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,8.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,COOKING,AGRICULTURE,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
3035,18,245,1804501,18045,1,1,Head of Household,63,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE,OWN LAND,No,,No,,No,,Yes,Yes,GREEN
3036,18,246,1804502,18045,2,2,Spouse of Head of Household,60,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,40.0,,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURIST,OWN LANDLORD,No,,No,,No,,Yes,Yes,GREEN
3037,18,247,1804503,18045,3,1,Other,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURIST,OWN LANDLORD,No,,No,,Yes,1.0,Yes,Yes,GREEN
3038,18,249,1804505,18045,5,2,Other,25,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,7.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,2.0,Yes,Yes,GREEN
3039,18,263,1804901,18049,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURIST,OWN LANDLORD,Yes,4.0,No,,Yes,1.0,Yes,Yes,YELLOW
3040,18,264,1804902,18049,2,2,Spouse of Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,25.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
3041,18,266,1804904,18049,4,1,Other,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,1ST P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,No,
3042,18,267,1804905,18049,5,2,Other,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,17.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
3043,18,270,1804908,18049,8,1,Other,42,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,1ST P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,No,
3044,18,271,1804909,18049,9,2,Other,32,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,10.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
3045,18,275,1805001,18050,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,Yes,Yes,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,26.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
3046,18,276,1805002,18050,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURAL WAGE/COOLIE,LANDLORD,Yes,0.0,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
3047,18,306,1805501,18055,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURAL WAGE,LANDLORD,Yes,6.0,No,,No,,Yes,Yes,YELLOW
3048,18,307,1805502,18055,2,2,Spouse of Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,20.0,,MARRIAGE,,,,,,Yes,3.0,DAYS PER WEEK,AGRICULTURE WAGE LABOUR,LANDLORD,No,,Yes,1.0,Yes,2.0,Yes,Yes,YELLOW
3049,18,311,1805601,18056,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,YELLOW
3050,18,312,1805602,18056,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,16.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
3051,18,319,1805801,18058,1,1,Head of Household,37,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,GREEN
3052,18,320,1805802,18058,2,2,Spouse of Head of Household,33,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,12.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
3053,18,323,1805805,18058,5,1,Other,35,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,Do not know,,Yes,Yes,GREEN
3054,18,324,1805806,18058,6,2,Other,25,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,5.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
3055,18,328,1805901,18059,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,GREEN
3056,18,329,1805902,18059,2,2,Spouse of Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,18.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,GREEN
3057,18,333,1806001,18060,1,1,Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,Yes,2.0,Yes,Yes,GREEN
3058,18,334,1806002,18060,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,26.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURALIST,PRIVATE BUSINESS,No,,Yes,1.0,Yes,1.0,Yes,Yes,GREEN
3059,18,336,1806004,18060,4,2,Other,18,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,Do not know,,Yes,Yes,GREEN
3060,18,338,1806101,18061,1,1,Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE WORK AND SILK,WORKING IN OWN LAND,No,,No,,Yes,1.0,Yes,Yes,GREEN
3061,18,339,1806102,18061,2,2,Spouse of Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,21.0,,MARRIAGE,,,,,,Yes,2.0,DAYS PER WEEK,AGRICULTURAL WAGE,LAND LORD,No,,No,,No,,Yes,Yes,GREEN
3062,18,340,1806201,18062,1,1,Head of Household,49,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,,ATTENDER,GOVERNMENT,Yes,0.0,No,,Yes,1.0,Yes,Yes,YELLOW
3063,18,341,1806202,18062,2,2,Spouse of Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,17.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,WHITE
3064,18,346,1806401,18064,1,1,Head of Household,70,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURALIST,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,No,
3065,18,347,1806402,18064,2,2,Spouse of Head of Household,65,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,40.0,,MARRIAGE,,,,,,No,,,,,,,No,,Do not know,,Yes,No,
3066,18,348,1806403,18064,3,1,Other,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURALIST,PRIVATE BUSINESS,No,,No,,No,,Yes,No,
